nutrient_id	name	normalized_norm	normalized_norm_no_commas	normalized_norm_no_paren	normalized_norm_compact	is_added_by_expansion	parent_generic_id	parent_generic_compact	rule
1312	MUFA 24:1 c	mufa 24:1 c	mufa 24:1 c	mufa 24:1 c	mufa 24 1 c	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
1313	PUFA 20:2 n-6 c,c	pufa 20:2 n-6 c, c	pufa 20:2 n-6 c c	pufa 20:2 n-6 c, c	pufa 20 2 n 6 c c	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
1314	MUFA 16:1 c	mufa 16:1 c	mufa 16:1 c	mufa 16:1 c	mufa 16 1 c	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
1315	MUFA 18:1 c	mufa 18:1 c	mufa 18:1 c	mufa 18:1 c	mufa 18 1 c	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
1316	PUFA 18:2 n-6 c,c	pufa 18:2 n-6 c, c	pufa 18:2 n-6 c c	pufa 18:2 n-6 c, c	pufa 18 2 n 6 c c	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
1317	MUFA 22:1 c	mufa 22:1 c	mufa 22:1 c	mufa 22:1 c	mufa 22 1 c	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
1318	Fatty acids, saturated, other	fatty acids, saturated, other	fatty acids saturated other	fatty acids, saturated, other	fatty acids saturated other	0			
1319	Fatty acids, monounsat., other	fatty acids, monounsat., other	fatty acids monounsat. other	fatty acids, monounsat., other	fatty acids monounsat other	0			
1320	Fatty acids, polyunsat., other	fatty acids, polyunsat., other	fatty acids polyunsat. other	fatty acids, polyunsat., other	fatty acids polyunsat other	0			
1321	PUFA 18:3 n-6 c,c,c	pufa 18:3 n-6 c, c, c	pufa 18:3 n-6 c c c	pufa 18:3 n-6 c, c, c	pufa 18 3 n 6 c c c	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
1322	SFA 19:0	sfa 19:0	sfa 19:0	sfa 19:0	sfa 19 0	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
1323	MUFA 17:1	mufa 17:1	mufa 17:1	mufa 17:1	mufa 17 1	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
1324	PUFA 16:2	pufa 16:2	pufa 16:2	pufa 16:2	pufa 16 2	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
1325	PUFA 20:3	pufa 20:3	pufa 20:3	pufa 20:3	pufa 20 3	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
1332	SFA 13:0	sfa 13:0	sfa 13:0	sfa 13:0	sfa 13 0	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
1333	MUFA 15:1	mufa 15:1	mufa 15:1	mufa 15:1	mufa 15 1	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
1334	PUFA 22:2	pufa 22:2	pufa 22:2	pufa 22:2	pufa 22 2	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
1335	SFA 11:0	sfa 11:0	sfa 11:0	sfa 11:0	sfa 11 0	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
1336	ORAC, Hydrophyllic	orac, hydrophyllic	orac hydrophyllic	orac, hydrophyllic	orac hydrophyllic	0			
1337	ORAC, Lipophillic	orac, lipophillic	orac lipophillic	orac, lipophillic	orac lipophillic	0			
1338	ORAC, Total	orac	orac	orac	orac	0			
1340	Daidzein	daidzein	daidzein	daidzein	daidzein	0			
1341	Genistein	genistein	genistein	genistein	genistein	0			
1342	Glycitein	glycitein	glycitein	glycitein	glycitein	0			
1343	Isoflavones	isoflavones	isoflavones	isoflavones	isoflavones	0			
1344	Biochanin A	biochanin a	biochanin a	biochanin a	biochanin a	0			
1345	Formononetin	formononetin	formononetin	formononetin	formononetin	0			
1346	Coumestrol	coumestrol	coumestrol	coumestrol	coumestrol	0			
1347	Flavonoids, total	flavonoids	flavonoids	flavonoids	flavonoids	0			
1348	Anthocyanidins	anthocyanidins	anthocyanidins	anthocyanidins	anthocyanidins	0			
1349	Cyanidin	cyanidin	cyanidin	cyanidin	cyanidin	0			
1350	Proanthocyanidin (dimer-A linkage)	proanthocyanidin (dimer-a linkage)	proanthocyanidin (dimer-a linkage)	proanthocyanidin	proanthocyanidin dimer a linkage	0			
1351	Proanthocyanidin monomers	proanthocyanidin monomers	proanthocyanidin monomers	proanthocyanidin monomers	proanthocyanidin monomers	0			
1352	Proanthocyanidin dimers	proanthocyanidin dimers	proanthocyanidin dimers	proanthocyanidin dimers	proanthocyanidin dimers	0			
1353	Proanthocyanidin trimers	proanthocyanidin trimers	proanthocyanidin trimers	proanthocyanidin trimers	proanthocyanidin trimers	0			
1354	Proanthocyanidin 4-6mers	proanthocyanidin 4-6mers	proanthocyanidin 4-6mers	proanthocyanidin 4-6mers	proanthocyanidin 4 6mers	0			
1355	Proanthocyanidin 7-10mers	proanthocyanidin 7-10mers	proanthocyanidin 7-10mers	proanthocyanidin 7-10mers	proanthocyanidin 7 10mers	0			
1356	Proanthocyanidin polymers (>10mers)	proanthocyanidin polymers (>10mers)	proanthocyanidin polymers (>10mers)	proanthocyanidin polymers	proanthocyanidin polymers 10mers	0			
1357	Delphinidin	delphinidin	delphinidin	delphinidin	delphinidin	0			
1358	Malvidin	malvidin	malvidin	malvidin	malvidin	0			
1359	Pelargonidin	pelargonidin	pelargonidin	pelargonidin	pelargonidin	0			
1360	Peonidin	peonidin	peonidin	peonidin	peonidin	0			
1361	Petunidin	petunidin	petunidin	petunidin	petunidin	0			
1362	Flavans, total	flavans	flavans	flavans	flavans	0			
1363	Catechins, total	catechins	catechins	catechins	catechins	0			
1364	Catechin	catechin	catechin	catechin	catechin	0			
1365	Epigallocatechin	epigallocatechin	epigallocatechin	epigallocatechin	epigallocatechin	0			
1366	Epicatechin	epicatechin	epicatechin	epicatechin	epicatechin	0			
1367	Epicatechin-3-gallate	epicatechin-3-gallate	epicatechin-3-gallate	epicatechin-3-gallate	epicatechin 3 gallate	0			
1368	Epigallocatechin-3-gallate	epigallocatechin-3-gallate	epigallocatechin-3-gallate	epigallocatechin-3-gallate	epigallocatechin 3 gallate	0			
1369	Procyanidins, total	procyanidins	procyanidins	procyanidins	procyanidins	0			
1370	Theaflavins	theaflavins	theaflavins	theaflavins	theaflavins	0			
1371	Thearubigins	thearubigins	thearubigins	thearubigins	thearubigins	0			
1372	Flavanones, total	flavanones	flavanones	flavanones	flavanones	0			
1373	Eriodictyol	eriodictyol	eriodictyol	eriodictyol	eriodictyol	0			
1374	Hesperetin	hesperetin	hesperetin	hesperetin	hesperetin	0			
1375	Isosakuranetin	isosakuranetin	isosakuranetin	isosakuranetin	isosakuranetin	0			
1376	Liquiritigenin	liquiritigenin	liquiritigenin	liquiritigenin	liquiritigenin	0			
1377	Naringenin	naringenin	naringenin	naringenin	naringenin	0			
1378	Flavones, total	flavones	flavones	flavones	flavones	0			
1379	Apigenin	apigenin	apigenin	apigenin	apigenin	0			
1380	Chrysoeriol	chrysoeriol	chrysoeriol	chrysoeriol	chrysoeriol	0			
1381	Diosmetin	diosmetin	diosmetin	diosmetin	diosmetin	0			
1382	Luteolin	luteolin	luteolin	luteolin	luteolin	0			
1383	Nobiletin	nobiletin	nobiletin	nobiletin	nobiletin	0			
1384	Sinensetin	sinensetin	sinensetin	sinensetin	sinensetin	0			
1385	Tangeretin	tangeretin	tangeretin	tangeretin	tangeretin	0			
1386	Flavonols, total	flavonols	flavonols	flavonols	flavonols	0			
1387	Isorhamnetin	isorhamnetin	isorhamnetin	isorhamnetin	isorhamnetin	0			
1388	Kaempferol	kaempferol	kaempferol	kaempferol	kaempferol	0			
1389	Limocitrin	limocitrin	limocitrin	limocitrin	limocitrin	0			
1390	Myricetin	myricetin	myricetin	myricetin	myricetin	0			
1391	Quercetin	quercetin	quercetin	quercetin	quercetin	0			
1392	Theogallin	theogallin	theogallin	theogallin	theogallin	0			
1393	Theaflavin -3,3' -digallate	theaflavin-3, 3'-digallate	theaflavin-3 3'-digallate	theaflavin-3, 3'-digallate	theaflavin 3 3 digallate	0			
1394	Theaflavin -3' -gallate	theaflavin-3'-gallate	theaflavin-3'-gallate	theaflavin-3'-gallate	theaflavin 3 gallate	0			
1395	Theaflavin -3 -gallate	theaflavin-3-gallate	theaflavin-3-gallate	theaflavin-3-gallate	theaflavin 3 gallate	0			
1396	(+) -Gallo catechin	(+)-gallo catechin	(+)-gallo catechin	-gallo catechin	gallo catechin	0			
1397	(+)-Catechin 3-gallate	(+)-catechin 3-gallate	(+)-catechin 3-gallate	-catechin 3-gallate	catechin 3 gallate	0			
1398	(+)-Gallocatechin 3-gallate	(+)-gallocatechin 3-gallate	(+)-gallocatechin 3-gallate	-gallocatechin 3-gallate	gallocatechin 3 gallate	0			
1399	Mannose	mannose	mannose	mannose	mannose	0	260230	carbohydrate by difference	carb_to_complex_carbs
1400	Triose	triose	triose	triose	triose	0	260230	carbohydrate by difference	carb_to_complex_carbs
1401	Tetrose	tetrose	tetrose	tetrose	tetrose	0	260230	carbohydrate by difference	carb_to_complex_carbs
1403	Inulin	inulin	inulin	inulin	inulin	0	260230	carbohydrate by difference	carb_to_complex_carbs
1404	PUFA 18:3 n-3 c,c,c (ALA)	pufa 18:3 n-3 c, c, c	pufa 18:3 n-3 c c c	pufa 18:3 n-3 c, c, c	pufa 18 3 n 3 c c c	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
1405	PUFA 20:3 n-3	pufa 20:3 n-3	pufa 20:3 n-3	pufa 20:3 n-3	pufa 20 3 n 3	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
1406	PUFA 20:3 n-6	pufa 20:3 n-6	pufa 20:3 n-6	pufa 20:3 n-6	pufa 20 3 n 6	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
1407	PUFA 20:4 n-3	pufa 20:4 n-3	pufa 20:4 n-3	pufa 20:4 n-3	pufa 20 4 n 3	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
1408	PUFA 20:4 n-6	pufa 20:4 n-6	pufa 20:4 n-6	pufa 20:4 n-6	pufa 20 4 n 6	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
1409	PUFA 18:3i	pufa 18:3i	pufa 18:3i	pufa 18:3i	pufa 18 3i	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
1410	PUFA 21:5	pufa 21:5	pufa 21:5	pufa 21:5	pufa 21 5	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
1411	PUFA 22:4	pufa 22:4	pufa 22:4	pufa 22:4	pufa 22 4	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
1412	MUFA 18:1-11 t (18:1t n-7)	mufa 18:1-11 t (18:1t n-7)	mufa 18:1-11 t (18:1t n-7)	mufa 18:1-11 t	mufa 18 1 11 t 18 1t n 7	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
1413	MUFA 18:1-11 c (18:1c n-7)	mufa 18:1-11 c (18:1c n-7)	mufa 18:1-11 c (18:1c n-7)	mufa 18:1-11 c	mufa 18 1 11 c 18 1c n 7	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
1414	PUFA 20:3 n-9	pufa 20:3 n-9	pufa 20:3 n-9	pufa 20:3 n-9	pufa 20 3 n 9	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
2003	SFA 5:0	sfa 5:0	sfa 5:0	sfa 5:0	sfa 5 0	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
2004	SFA 7:0	sfa 7:0	sfa 7:0	sfa 7:0	sfa 7 0	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
2005	SFA 9:0	sfa 9:0	sfa 9:0	sfa 9:0	sfa 9 0	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
2006	SFA 21:0	sfa 21:0	sfa 21:0	sfa 21:0	sfa 21 0	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
2007	SFA 23:0	sfa 23:0	sfa 23:0	sfa 23:0	sfa 23 0	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
2008	MUFA 12:1	mufa 12:1	mufa 12:1	mufa 12:1	mufa 12 1	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
2009	MUFA 14:1 c	mufa 14:1 c	mufa 14:1 c	mufa 14:1 c	mufa 14 1 c	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
2010	MUFA 17:1 c	mufa 17:1 c	mufa 17:1 c	mufa 17:1 c	mufa 17 1 c	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
2011	TFA 17:1 t	tfa 17:1 t	tfa 17:1 t	tfa 17:1 t	tfa 17 1 t	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
2012	MUFA 20:1 c	mufa 20:1 c	mufa 20:1 c	mufa 20:1 c	mufa 20 1 c	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
2013	TFA 20:1 t	tfa 20:1 t	tfa 20:1 t	tfa 20:1 t	tfa 20 1 t	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
2014	MUFA 22:1 n-9	mufa 22:1 n-9	mufa 22:1 n-9	mufa 22:1 n-9	mufa 22 1 n 9	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
2015	MUFA 22:1 n-11	mufa 22:1 n-11	mufa 22:1 n-11	mufa 22:1 n-11	mufa 22 1 n 11	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
2016	PUFA 18:2 c	pufa 18:2 c	pufa 18:2 c	pufa 18:2 c	pufa 18 2 c	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
2017	TFA 18:2 t	tfa 18:2 t	tfa 18:2 t	tfa 18:2 t	tfa 18 2 t	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
2018	PUFA 18:3 c	pufa 18:3 c	pufa 18:3 c	pufa 18:3 c	pufa 18 3 c	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
2019	TFA 18:3 t	tfa 18:3 t	tfa 18:3 t	tfa 18:3 t	tfa 18 3 t	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
2020	PUFA 20:3 c	pufa 20:3 c	pufa 20:3 c	pufa 20:3 c	pufa 20 3 c	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
2021	PUFA 22:3	pufa 22:3	pufa 22:3	pufa 22:3	pufa 22 3	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
2022	PUFA 20:4c	pufa 20:4c	pufa 20:4c	pufa 20:4c	pufa 20 4c	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
2023	PUFA 20:5c	pufa 20:5c	pufa 20:5c	pufa 20:5c	pufa 20 5c	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
2024	PUFA 22:5 c	pufa 22:5 c	pufa 22:5 c	pufa 22:5 c	pufa 22 5 c	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
2025	PUFA 22:6 c	pufa 22:6 c	pufa 22:6 c	pufa 22:6 c	pufa 22 6 c	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
2026	PUFA 20:2 c	pufa 20:2 c	pufa 20:2 c	pufa 20:2 c	pufa 20 2 c	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
2032	Cryptoxanthin, alpha	cryptoxanthin, alpha	cryptoxanthin alpha	cryptoxanthin, alpha	cryptoxanthin alpha	0	2040	other carotenoids	other_carotenoids_to_components_existing
2049	Daidzin	daidzin	daidzin	daidzin	daidzin	0			
2050	Genistin	genistin	genistin	genistin	genistin	0			
2051	Glycitin	glycitin	glycitin	glycitin	glycitin	0			
2052	Delta-7-Stigmastenol	delta-7-stigmastenol	delta-7-stigmastenol	delta-7-stigmastenol	delta 7 stigmastenol	0			
2053	Stigmastadiene	stigmastadiene	stigmastadiene	stigmastadiene	stigmastadiene	0			
2057	Ergothioneine	ergothioneine	ergothioneine	ergothioneine	ergothioneine	0			
2058	Beta-glucan	beta-glucan	beta-glucan	beta-glucan	beta glucan	0	1068	beta glucans	alias_to_canonical
2059	Vitamin D4	vitamin d4	vitamin d4	vitamin d4	vitamin d4	0			
2060	Ergosta-7-enol	ergosta-7-enol	ergosta-7-enol	ergosta-7-enol	ergosta 7 enol	0			
2061	Ergosta-7,22-dienol	ergosta-7, 22-dienol	ergosta-7 22-dienol	ergosta-7, 22-dienol	ergosta 7 22 dienol	0			
2062	Ergosta-5,7-dienol	ergosta-5, 7-dienol	ergosta-5 7-dienol	ergosta-5, 7-dienol	ergosta 5 7 dienol	0			
2063	Verbascose	verbascose	verbascose	verbascose	verbascose	0	260230	carbohydrate by difference	carb_to_complex_carbs
2069	Glutathione	glutathione	glutathione	glutathione	glutathione	0			
95000	Formic acid	formic acid	formic acid	formic acid	formic acid	0	1025	organic acids	organic_acids_to_specific_existing
95001	Gluconic acid	gluconic acid	gluconic acid	gluconic acid	gluconic acid	0	1025	organic acids	organic_acids_to_specific_existing
95002	Malonic acid	malonic acid	malonic acid	malonic acid	malonic acid	0	1025	organic acids	organic_acids_to_specific_existing
95003	alpha-Ketoglutaric acid	alpha-ketoglutaric acid	alpha-ketoglutaric acid	alpha-ketoglutaric acid	alpha ketoglutaric acid	0	1025	organic acids	organic_acids_to_specific_existing
95004	Orotic acid	orotic acid	orotic acid	orotic acid	orotic acid	0	1025	organic acids	organic_acids_to_specific_existing
95005	Ferulic acid	ferulic acid	ferulic acid	ferulic acid	ferulic acid	0	1025	organic acids	organic_acids_to_specific_existing
95006	Tannin	tannin	tannin	tannin	tannin	0			
95007	Polyphenol	polyphenol	polyphenol	polyphenol	polyphenol	0			
96000	(+)-Catechin	(+)-catechin	(+)-catechin	-catechin	catechin	0			
96001	(+)-Gallocatechin	(+)-gallocatechin	(+)-gallocatechin	-gallocatechin	gallocatechin	0			
96002	(-)-Epicatechin	-epicatechin	-epicatechin	-epicatechin	epicatechin	0			
96003	(-)-Epicatechin 3-O-gallate	-epicatechin 3-o-gallate	-epicatechin 3-o-gallate	-epicatechin 3-o-gallate	epicatechin 3 o gallate	0			
96004	(-)-Epigallocatechin	-epigallocatechin	-epigallocatechin	-epigallocatechin	epigallocatechin	0			
96005	(-)-Epigallocatechin 3-O-gallate	-epigallocatechin 3-o-gallate	-epigallocatechin 3-o-gallate	-epigallocatechin 3-o-gallate	epigallocatechin 3 o gallate	0			
96006	02 mers	02 mers	02 mers	02 mers	02 mers	0			
96007	03 mers	03 mers	03 mers	03 mers	03 mers	0			
96008	04-06 mers	04-06 mers	04-06 mers	04-06 mers	04 06 mers	0			
96009	07-10 mers	07-10 mers	07-10 mers	07-10 mers	07 10 mers	0			
96010	1,4-Naphtoquinone	1, 4-naphtoquinone	1 4-naphtoquinone	1, 4-naphtoquinone	1 4 naphtoquinone	0			
96011	13-cis-retinol	13-cis-retinol	13-cis-retinol	13-cis-retinol	13 cis retinol	0	1004	lipid	fat_to_fatty_acids
96012	2,3-Dihydroxy-1-guaiacylpropanone	2, 3-dihydroxy-1-guaiacylpropanone	2 3-dihydroxy-1-guaiacylpropanone	2, 3-dihydroxy-1-guaiacylpropanone	2 3 dihydroxy 1 guaiacylpropanone	0			
96013	25-hydroxy D2-vitamin	25-hydroxy d2-vitamin	25-hydroxy d2-vitamin	25-hydroxy d2-vitamin	25 hydroxy d2 vitamin	0			
96014	25-hydroxy D3-vitamin	25-hydroxy d3-vitamin	25-hydroxy d3-vitamin	25-hydroxy d3-vitamin	25 hydroxy d3 vitamin	0			
96015	25-hydroxy Vitamin D2	25-hydroxy vitamin d2	25-hydroxy vitamin d2	25-hydroxy vitamin d2	25 hydroxy vitamin d2	0			
96016	25-hydroxy vitamin D3	25-hydroxy vitamin d3	25-hydroxy vitamin d3	25-hydroxy vitamin d3	25 hydroxy vitamin d3	0			
96018	3,7-Dimethylquercetin	3, 7-dimethylquercetin	3 7-dimethylquercetin	3, 7-dimethylquercetin	3 7 dimethylquercetin	0			
96019	3-Methylcatechol	3-methylcatechol	3-methylcatechol	3-methylcatechol	3 methylcatechol	0			
96020	3_alpha	3_alpha	3_alpha	3_alpha	3 alpha	0			
96021	4-Ethylcatechol	4-ethylcatechol	4-ethylcatechol	4-ethylcatechol	4 ethylcatechol	0			
96022	4-Ethylguaiacol	4-ethylguaiacol	4-ethylguaiacol	4-ethylguaiacol	4 ethylguaiacol	0			
96023	4-Ethylphenol	4-ethylphenol	4-ethylphenol	4-ethylphenol	4 ethylphenol	0			
96024	4-Hydroxybenzaldehyde	4-hydroxybenzaldehyde	4-hydroxybenzaldehyde	4-hydroxybenzaldehyde	4 hydroxybenzaldehyde	0			
96025	4-Hydroxycoumarin	4-hydroxycoumarin	4-hydroxycoumarin	4-hydroxycoumarin	4 hydroxycoumarin	0			
96026	4-Methylcatechol	4-methylcatechol	4-methylcatechol	4-methylcatechol	4 methylcatechol	0			
96027	4-Vinylguaiacol	4-vinylguaiacol	4-vinylguaiacol	4-vinylguaiacol	4 vinylguaiacol	0			
96028	4-Vinylphenol	4-vinylphenol	4-vinylphenol	4-vinylphenol	4 vinylphenol	0			
96029	5-Heneicosenylresorcinol	5-heneicosenylresorcinol	5-heneicosenylresorcinol	5-heneicosenylresorcinol	5 heneicosenylresorcinol	0			
96030	5-Heneicosylresorcinol	5-heneicosylresorcinol	5-heneicosylresorcinol	5-heneicosylresorcinol	5 heneicosylresorcinol	0			
96031	5-Heptadecylresorcinol	5-heptadecylresorcinol	5-heptadecylresorcinol	5-heptadecylresorcinol	5 heptadecylresorcinol	0			
96032	5-mehtyl folate	5-mehtyl folate	5-mehtyl folate	5-mehtyl folate	5 mehtyl folate	0			
